candidate_id,country,organization,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13
4.73E+11,X,"Taylor, Hunt and Rodriguez",4.5,120000,360,01-02-2012,Apr-12,80,2,25,799,C86,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.30E+11,X,"Swanson, Newton and Miller",5.25,48000,360,01-02-2012,Apr-12,80,2,27,784,C86,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.86E+11,Y,Browning-Hart,4.75,80000,360,01-02-2012,Apr-12,80,1,41,683,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26E+11,Y,Browning-Hart,3.75,228000,360,01-02-2012,Apr-12,52,2,18,779,B12,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.61E+11,X,OTHER,3.625,72000,180,01-01-2012,Mar-12,42,2,37,623,C86,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.30E+11,Y,OTHER,4.75,76000,360,01-01-2012,Mar-12,80,1,47,761,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57E+11,Y,OTHER,4.125,100000,360,01-02-2012,Apr-12,75,1,27,763,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.82E+11,Y,Browning-Hart,4,108000,360,01-02-2012,Apr-12,80,2,25,795,C86,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.30E+11,X,OTHER,3.75,277000,360,01-02-2012,Apr-12,68,2,44,741,C86,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25E+11,X,Browning-Hart,3.5,107000,180,01-02-2012,Apr-12,46,2,40,800,B12,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20E+11,Z,Browning-Hart,4.25,411000,360,01-02-2012,Apr-12,75,1,29,781,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46E+11,Z,OTHER,2.875,161000,180,01-03-2012,May-12,51,2,31,779,A23,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.62E+11,Y,OTHER,3.25,272000,180,01-01-2012,Apr-12,75,2,37,772,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95E+11,Y,Richards-Walters,3.75,402000,360,01-02-2012,Apr-12,80,2,30,801,C86,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19E+11,X,"Miller, Mcclure and Allen",3.75,216000,180,01-02-2012,Apr-12,83,2,38,810,A23,6,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85E+11,X,OTHER,3,140000,180,01-01-2012,Mar-12,36,2,15,747,A23,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20E+11,X,Browning-Hart,3.75,190000,360,01-03-2012,May-12,75,2,30,788,C86,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.49E+11,X,"Miller, Mcclure and Allen",3.875,122000,180,01-02-2012,Apr-12,80,1,44,707,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42E+11,Y,Sanchez-Robinson,3.75,140000,240,01-02-2012,Apr-12,79,1,26,751,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47E+11,Y,OTHER,3.25,307000,120,01-02-2012,Apr-12,55,2,24,800,A23,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82E+11,X,"Martinez, Duffy and Bird",3.54,90000,180,01-01-2012,Mar-12,46,2,28,810,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.16E+11,X,"Martinez, Duffy and Bird",4.125,88000,360,01-01-2012,Mar-12,71,1,36,745,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93E+11,Z,OTHER,3.5,219000,180,01-02-2012,Apr-12,73,2,24,780,A23,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.45E+11,X,OTHER,3.375,215000,180,01-02-2012,Apr-12,65,2,44,800,A23,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.72E+11,Y,OTHER,3.875,95000,240,01-01-2012,Mar-12,54,1,43,748,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72E+11,Y,"Swanson, Newton and Miller",3.375,261000,180,01-01-2012,Mar-12,80,2,19,791,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29E+11,X,Browning-Hart,4.125,205000,360,01-02-2012,Apr-12,79,2,34,762,A23,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.13E+11,X,OTHER,4.25,354000,360,01-01-2012,Mar-12,95,2,26,791,C86,30,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53E+11,Y,Browning-Hart,3.875,167000,360,01-02-2012,Apr-12,37,2,26,808,A23,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.28E+11,X,OTHER,3,250000,180,01-03-2012,May-12,37,2,29,773,B12,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.64E+11,X,OTHER,4.375,112000,360,01-02-2012,Apr-12,92,1,32,690,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93E+11,Z,"Taylor, Hunt and Rodriguez",3.875,200000,240,01-03-2012,Apr-12,80,1,21,788,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.54E+11,Z,"Turner, Baldwin and Rhodes",3.875,140000,360,01-03-2012,May-12,42,2,35,718,C86,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.62E+11,X,OTHER,3.95,88000,360,01-02-2012,Apr-12,75,2,36,801,A23,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52E+11,X,OTHER,3.75,203000,180,01-02-2012,Apr-12,31,2,14,791,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17E+11,Y,OTHER,4,216000,360,01-01-2012,Mar-12,95,2,38,804,C86,30,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.51E+11,Z,OTHER,3.875,380000,360,01-02-2012,Apr-12,80,2,32,806,A23,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.12E+11,Z,Nicholson Group,4.375,188000,180,01-01-2012,Mar-12,75,1,25,769,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75E+11,Z,OTHER,2.875,300000,180,01-02-2012,Apr-12,59,2,17,790,A23,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.99E+11,X,OTHER,4.5,56000,360,01-02-2012,Apr-12,80,2,14,720,B12,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54E+11,X,"Swanson, Newton and Miller",4.5,153000,360,01-02-2012,Apr-12,70,1,43,802,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.25E+11,X,OTHER,3.875,216000,240,01-03-2012,May-12,80,2,41,745,B12,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80E+11,X,OTHER,4.25,122000,360,01-01-2012,Mar-12,66,1,34,817,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66E+11,X,OTHER,3.75,76000,240,01-01-2012,Mar-12,70,1,16,676,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.50E+11,X,OTHER,3.25,86000,120,01-03-2012,May-12,58,2,13,812,A23,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56E+11,X,"Swanson, Newton and Miller",3.875,165000,180,01-01-2012,Mar-12,48,1,29,823,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.51E+11,X,OTHER,4,229000,360,01-03-2012,May-12,95,1,31,725,A23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85E+11,X,OTHER,4.5,384000,360,01-01-2012,Mar-12,80,1,31,710,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.67E+11,Y,Browning-Hart,4,258000,360,01-01-2012,Mar-12,87,2,34,743,C86,25,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34E+11,X,"Miller, Mcclure and Allen",3.75,75000,180,01-02-2012,Apr-12,74,2,38,752,B12,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96E+11,Y,"Swanson, Newton and Miller",3.5,141000,180,01-01-2012,Apr-12,79,2,40,751,A23,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.93E+11,Z,Browning-Hart,3.875,124000,180,01-02-2012,Apr-12,80,1,29,783,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61E+11,Y,Edwards-Hoffman,4,212000,360,01-01-2012,Mar-12,67,1,40,782,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81E+11,X,OTHER,4.125,184000,360,01-02-2012,Apr-12,75,1,50,775,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.92E+11,X,"Romero, Woods and Johnson",3.5,212000,180,01-02-2012,Apr-12,80,1,21,812,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88E+11,Y,Browning-Hart,4.375,103000,360,01-02-2012,Apr-12,87,2,25,725,A23,25,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31E+11,X,OTHER,3.375,247000,180,01-02-2012,Apr-12,84,2,21,814,A23,6,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25E+11,Y,OTHER,3.5,182000,180,01-02-2012,Apr-12,43,2,8,787,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09E+11,X,"Romero, Woods and Johnson",3.375,95000,120,01-01-2012,Mar-12,49,1,13,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.81E+11,X,"Swanson, Newton and Miller",4.125,85000,180,01-01-2012,Mar-12,22,2,11,812,A23,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.93E+11,Y,Edwards-Hoffman,3.99,114000,360,01-03-2012,May-12,76,1,29,766,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00E+11,X,OTHER,5,127000,360,01-01-2012,Mar-12,73,1,31,664,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26E+11,X,OTHER,3.5,45000,180,01-01-2012,Mar-12,27,2,36,678,A23,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.42E+11,Y,Browning-Hart,3.875,299000,360,01-02-2012,Apr-12,79,2,27,768,A23,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49E+11,Y,OTHER,3.75,98000,240,01-02-2012,Apr-12,55,2,26,754,B12,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.62E+11,Y,Browning-Hart,4.125,219000,360,01-01-2012,Mar-12,60,2,41,779,B12,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29E+11,Y,OTHER,3.25,159000,180,01-02-2012,Apr-12,64,2,41,801,C86,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21E+11,X,OTHER,3.875,166000,360,01-02-2012,May-12,85,2,43,762,B12,12,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28E+11,X,"Cole, Brooks and Vincent",3.25,417000,120,01-01-2012,Mar-12,33,1,12,749,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69E+11,Y,Nicholson Group,4,177000,360,01-01-2012,Mar-12,21,1,25,744,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62E+11,Y,Sanchez-Robinson,3,165000,180,01-01-2012,Mar-12,48,2,36,797,B12,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82E+11,X,OTHER,3.875,107000,180,01-01-2012,Mar-12,44,2,15,779,B12,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.19E+11,X,Browning-Hart,3.25,178000,180,01-02-2012,Apr-12,75,1,27,813,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.40E+11,Y,"Turner, Baldwin and Rhodes",4.375,80000,360,01-02-2012,Apr-12,58,1,28,823,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.88E+11,Z,Edwards-Hoffman,3.99,240000,360,01-02-2012,Apr-12,80,1,48,797,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23E+11,Y,Browning-Hart,3.25,350000,180,01-01-2012,Mar-12,70,2,24,774,A23,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47E+11,X,Browning-Hart,3.25,285000,120,01-03-2012,Apr-12,25,1,10,802,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.45E+11,Z,Richards-Walters,3,228000,180,01-03-2012,May-12,56,2,32,770,A23,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48E+11,Y,Browning-Hart,3.75,400000,360,01-01-2012,Mar-12,67,2,23,727,A23,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65E+11,Z,Richards-Walters,3.375,625000,180,01-02-2012,Apr-12,47,2,11,715,A23,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97E+11,Y,"Cole, Brooks and Vincent",4.25,96000,360,01-01-2012,Mar-12,64,1,41,749,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48E+11,X,"Romero, Woods and Johnson",3.25,55000,120,01-01-2012,Mar-12,32,2,31,809,B12,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08E+11,X,Browning-Hart,4.375,135000,360,01-02-2012,Apr-12,57,2,33,688,B12,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15E+11,X,"Swanson, Newton and Miller",5.125,84000,360,01-01-2012,Mar-12,80,1,41,777,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.29E+11,Y,Browning-Hart,4.125,134000,360,01-01-2012,Mar-12,73,2,19,788,C86,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.10E+11,Z,OTHER,3.75,195000,240,01-02-2012,Apr-12,56,1,9,801,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.51E+11,Z,"Sanchez, Hays and Wilkerson",3.75,241000,360,01-03-2012,May-12,80,1,25,792,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.15E+11,Y,"Swanson, Newton and Miller",4,348000,360,01-02-2012,Apr-12,80,2,37,775,C86,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.50E+11,X,"Miller, Mcclure and Allen",4.25,371000,360,01-02-2012,Apr-12,74,1,39,770,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.38E+11,Y,OTHER,3.875,68000,360,01-03-2012,May-12,65,1,19,781,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.90E+11,X,OTHER,3.75,374000,360,01-02-2012,Apr-12,90,1,44,761,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.36E+11,X,Browning-Hart,4,137000,360,01-01-2012,Mar-12,65,2,34,806,C86,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.19E+11,X,OTHER,3.5,171000,180,01-02-2012,Apr-12,62,2,13,815,A23,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.32E+11,Z,Browning-Hart,3.75,173000,360,01-03-2012,Apr-12,75,2,37,751,C86,0,769,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.55E+11,X,OTHER,3.125,210000,180,01-03-2012,May-12,49,2,45,797,B12,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94E+11,Y,OTHER,4,244000,360,01-03-2012,May-12,80,1,29,792,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.30E+11,X,OTHER,3.125,70000,180,01-03-2012,May-12,49,2,17,790,B12,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.19E+11,Z,OTHER,4,395000,360,01-01-2012,Apr-12,85,1,36,686,C86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65E+11,X,OTHER,3.625,230000,360,01-02-2012,Apr-12,42,2,27,762,B12,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.37E+11,X,OTHER,4,55000,240,01-02-2012,Apr-12,73,1,31,650,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86E+11,X,Browning-Hart,4,238000,360,01-02-2012,Apr-12,75,2,28,708,A23,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30E+11,X,Nicholson Group,4,213000,360,01-01-2012,Apr-12,67,2,34,785,A23,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.31E+11,X,Browning-Hart,3.75,275000,360,01-03-2012,Apr-12,85,1,44,754,A23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85E+11,X,OTHER,3.25,118000,180,01-01-2012,Apr-12,35,2,17,810,B12,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43E+11,Z,Edwards-Hoffman,3.903,171000,240,01-02-2012,Mar-12,61,1,40,787,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+11,Y,OTHER,4.125,81000,180,01-03-2012,May-12,47,2,39,818,B12,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.90E+11,Z,OTHER,4.125,170000,360,01-03-2012,May-12,49,2,28,793,B12,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93E+11,Y,OTHER,3.875,115000,360,01-01-2012,Mar-12,61,1,12,793,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06E+11,Y,Browning-Hart,4,398000,360,01-02-2012,Apr-12,59,2,12,731,B12,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.15E+11,X,OTHER,3.25,167000,180,01-01-2012,Mar-12,52,1,34,808,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.14E+11,X,"Swanson, Newton and Miller",4.25,67000,120,01-01-2012,Mar-12,75,1,41,741,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.43E+11,X,Browning-Hart,3.125,237000,180,01-02-2012,Apr-12,78,2,27,784,A23,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15E+11,X,OTHER,4,157000,360,01-03-2012,May-12,79,1,32,754,A23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.73E+11,Z,Suarez Inc,3.99,66000,180,01-01-2012,Mar-12,80,2,9,801,C86,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.60E+11,Y,"Turner, Baldwin and Rhodes",4.5,81000,240,01-01-2012,Mar-12,95,1,30,792,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79E+11,X,OTHER,4.5,548000,360,01-01-2012,Mar-12,75,1,29,778,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.93E+11,Y,Edwards-Hoffman,3.875,371000,360,01-01-2012,Mar-12,70,2,40,766,A23,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.38E+11,X,OTHER,3.925,220000,360,01-03-2012,May-12,88,2,20,812,A23,25,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.17E+11,X,"Miller, Mcclure and Allen",4.5,337000,360,01-03-2012,May-12,80,1,29,679,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.74E+11,X,OTHER,3.25,122000,180,01-01-2012,Mar-12,63,1,30,791,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46E+11,X,OTHER,3.25,330000,180,01-03-2012,May-12,80,2,45,784,C86,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11E+11,Y,OTHER,3.875,348000,360,01-01-2012,Apr-12,80,1,29,764,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.28E+11,Y,Edwards-Hoffman,4.375,285000,240,01-02-2012,Apr-12,80,2,30,717,A23,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27E+11,X,Browning-Hart,3.25,68000,120,01-01-2012,Mar-12,53,1,21,704,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.95E+11,X,Browning-Hart,4,338000,360,01-01-2012,Mar-12,55,1,45,692,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.39E+11,X,OTHER,3.375,209000,180,01-02-2012,Apr-12,66,1,25,772,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75E+11,X,OTHER,3.125,84000,180,01-02-2012,Apr-12,68,1,31,637,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58E+11,X,"Martinez, Duffy and Bird",3.5,60000,180,01-03-2012,May-12,27,2,22,796,C86,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.60E+11,Y,"Martinez, Duffy and Bird",3.5,405000,180,01-01-2012,Mar-12,53,2,27,807,A23,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31E+11,X,OTHER,3.375,111000,180,01-02-2012,Apr-12,80,2,29,719,B12,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11E+11,Z,OTHER,3.875,360000,360,01-02-2012,Apr-12,80,2,14,792,A23,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94E+11,Y,Browning-Hart,4.125,82000,360,01-02-2012,Apr-12,80,1,40,811,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91E+11,X,OTHER,3.875,400000,360,01-01-2012,Apr-12,54,2,42,755,B12,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.65E+11,Y,Browning-Hart,3.875,147000,360,01-02-2012,Apr-12,59,2,39,771,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43E+11,Z,OTHER,4,100000,360,01-02-2012,Apr-12,54,1,12,808,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97E+11,Y,Browning-Hart,3.25,87000,180,01-02-2012,Apr-12,37,1,8,809,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91E+11,X,OTHER,3.875,153000,240,01-02-2012,Apr-12,80,2,25,807,B12,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.47E+11,X,Browning-Hart,4.125,200000,360,01-02-2012,Apr-12,95,1,45,776,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.89E+11,X,Browning-Hart,4.375,64000,240,01-01-2012,Mar-12,80,1,18,810,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.07E+11,X,Browning-Hart,4.25,204000,360,01-02-2012,Apr-12,80,2,42,710,C86,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52E+11,Y,Edwards-Hoffman,3.375,273000,180,01-02-2012,Apr-12,77,2,24,769,B12,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58E+11,X,Nicholson Group,4.25,110000,360,01-03-2012,May-12,51,2,11,786,A23,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.19E+11,Y,Browning-Hart,3.25,255000,180,01-02-2012,Apr-12,84,2,22,769,A23,6,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.70E+11,Z,Suarez Inc,3.99,347000,360,01-01-2012,Mar-12,41,2,39,784,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63E+11,X,OTHER,4.125,144000,360,01-02-2012,Apr-12,78,2,29,729,A23,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67E+11,Y,"Turner, Baldwin and Rhodes",3.25,203000,180,01-02-2012,Apr-12,80,2,29,705,A23,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83E+11,Z,OTHER,3,123000,180,01-02-2012,Apr-12,80,2,28,778,B12,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82E+11,X,OTHER,3.999,279000,360,01-02-2012,Apr-12,74,2,34,736,C86,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.28E+11,X,OTHER,3.25,161000,180,01-02-2012,Apr-12,75,1,40,817,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44E+11,Z,Richards-Walters,3.5,125000,120,01-02-2012,Apr-12,14,2,39,780,A23,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46E+11,X,OTHER,3.875,356000,360,01-02-2012,Apr-12,80,2,44,689,A23,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.27E+11,X,Browning-Hart,4.5,150000,360,01-02-2012,Apr-12,50,1,43,666,B12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.51E+11,Y,Nicholson Group,3.25,150000,180,01-01-2012,Mar-12,45,2,37,785,B12,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.20E+11,Y,Browning-Hart,4.25,53000,360,01-01-2012,Mar-12,90,2,30,781,C86,25,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.92E+11,X,OTHER,3.375,166000,180,01-01-2012,Mar-12,75,2,24,812,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.15E+11,Z,OTHER,4.25,135000,240,01-03-2012,May-12,92,2,27,761,A23,30,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66E+11,Y,Browning-Hart,4,163000,360,01-01-2012,Mar-12,95,1,41,704,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.40E+11,X,OTHER,3.5,99000,180,01-02-2012,Apr-12,44,1,11,779,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89E+11,X,OTHER,3.875,146000,360,01-02-2012,Apr-12,36,1,29,794,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.91E+11,Y,Browning-Hart,4.25,98000,360,01-01-2012,Mar-12,68,1,27,635,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.63E+11,Y,Browning-Hart,4.25,185000,360,01-01-2012,Mar-12,64,1,43,805,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31E+11,Z,"Cole, Brooks and Vincent",4.75,417000,360,01-01-2012,Mar-12,79,1,49,706,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.02E+11,Z,"Miller, Mcclure and Allen",3.75,417000,240,01-02-2012,Apr-12,38,2,38,727,A23,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.30E+11,X,OTHER,4.125,367000,360,01-03-2012,May-12,80,1,34,802,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.03E+11,X,OTHER,4,100000,360,01-01-2012,Mar-12,60,1,33,792,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85E+11,Y,OTHER,3.875,205000,360,01-01-2012,Mar-12,32,2,23,774,B12,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.77E+11,X,OTHER,4.375,270000,360,01-01-2012,Mar-12,97,2,36,805,C86,35,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.01E+11,Y,Browning-Hart,4.375,380000,360,01-01-2012,Mar-12,80,1,18,736,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
